412
597
849
958
942
343
391
503
529
602
1314
1289
281
314
407
390
601
2112
1537
302
327
386
584
754
1938
1641
382
333
421
458
705
1749
1919
361
428
460
417
642
1514
1165
334
334
466
545
813
2251
1482
411
389
438
525
628
973
869
715
286
359
389
561
1141
1162
393
430
418
466
609
1254
1227
330
271
310
401
585
985
1228
328
269
411
474
552
1098
1088
291
332
363
456
584
1282
823
330
332
348
354
641
689
694
219
242
266
440
417
929
815
273
236
298
378
628
1051
956
304
341
352
382
417
851
624
214
277
289
392
438
676
639
208
249
294
330
466
812
592
252
258
380
401
441
658
691
262
268
279
343
417
635
739
267
268
323
308
367
641
674
212
238
238
246
361
420
484
500
205
300
452
540
905
660
226
250
318
297
492
666
666
236
228
234
388
456
743
693
200
207
292
279
361
411
438
150
170
196
254
413
417
407
153
162
180
204
306
468
389
175
211
195
163
289
404
471
184
144
181
166
293
452
400
150
153
148
197
235
412
380
131
185
193
213
293
448
372
149
150
158
228
248
399
399
191
152
169
241
89
213
247
130
117
134
153
208
320
338
95
202
140
168
204
361
355
147
196
218
240
299
390
305
